Job Title,Salary Estimate,salary_min,salary_max,salary_avg,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Easy Apply
Data Analyst,65-120 ,65,120,92.5,5.0,"Staffigo Technical Services, LLC
5.0","San Francisco, CA","Woodridge, IL",51 to 200 employees,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0
Senior Lead Data Analytics Analyst,65-120 ,65,120,92.5,2.8,"Bank of the West
2.8","San Francisco, CA","San Francisco, CA",10000+ employees,1874,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$2 to $5 billion (USD),"Bank of America, Wells Fargo, U.S. Bank",0
Data Analyst w/ Tealium - Remote Work,65-120 ,65,120,92.5,4.0,"Two95 International Inc.
4.0","San Mateo, CA","Cherry Hill, NJ",1 to 50 employees,-1,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),-1,0
Data Analyst,65-120 ,65,120,92.5,2.5,"Enclipse
2.5","Oakland, CA","Minneapolis, MN",51 to 200 employees,-1,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),"Accenture, Deloitte",0
"Business Data Analyst Excel, Tableau - 100% Remote - Phoenix, Minneapolis, or Des Moines",65-120 ,65,120,92.5,3.7,"PRIMUS Global Services, Inc
3.7","San Francisco, CA","Irving, TX",501 to 1000 employees,2002,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,0
Business Data Analyst - Senior/Director : 20,65-120 ,65,120,92.5,4.6,"Akraya Inc.
4.6","San Francisco, CA","Santa Clara, CA",51 to 200 employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),"Collabera, Artech Information Systems, TEKsystems",0
Senior Data Analyst,65-120 ,65,120,92.5,3.6,"Vida
3.6","San Francisco, CA","Vienna, Austria",Unknown,-1,Unknown,-1,-1,Unknown / Non-Applicable,-1,0
Senior Data Analyst - User Growth,65-120 ,65,120,92.5,3.4,"Redfin
3.4","San Francisco, CA","Seattle, WA",1001 to 5000 employees,2004,Company - Public,Real Estate,Real Estate,Unknown / Non-Applicable,"Zillow, Trulia, Coldwell Banker",0
Senior Data Analyst,65-120 ,65,120,92.5,3.5,"Flexport
3.5","San Francisco, CA","San Francisco, CA",1001 to 5000 employees,2013,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$500 million to $1 billion (USD),-1,0
"Senior Compliance Data Analyst, Cash App",65-120 ,65,120,92.5,4.0,"Square
4.0","San Francisco, CA","San Francisco, CA",1001 to 5000 employees,2009,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),-1,0
Data Analyst,65-120 ,65,120,92.5,4.1,"Kforce
4.1","San Ramon, CA","Tampa, FL",10000+ employees,1966,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),-1,0
Procurement Data Analyst,65-120 ,65,120,92.5,3.3,"Bio-Rad
3.3","Hercules, CA","Hercules, CA",5001 to 10000 employees,1952,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),"Thermo Fisher Scientific, Abbott, Ortho Clinical Diagnostics",0
Master Data Management (MDM) - Business Systems Analyst,65-120 ,65,120,92.5,3.5,"Saama
3.5","South San Francisco, CA","Faridabad, India",1 to 50 employees,2007,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0
Sr. Data Analyst - Risk Analysis,65-120 ,65,120,92.5,4.5,"OKCoin
4.5","San Francisco, CA","San Francisco, CA",501 to 1000 employees,2013,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0
Lead Data Analyst (Product),65-120 ,65,120,92.5,-1.0,Kinship,"San Francisco, CA","Chicago, IL",1 to 50 employees,-1,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0
Lead Data Analyst,65-120 ,65,120,92.5,3.9,"Diverse Lynx
3.9","San Francisco, CA","Princeton, NJ",501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),-1,0
Salesforce Administrator and Data Analyst,65-120 ,65,120,92.5,-1.0,SF IHSS Public Authority,"San Francisco, CA",-1,-1,-1,-1,-1,-1,-1,-1,0
Alerts Business/Data Analyst,65-120 ,65,120,92.5,3.8,"Apex Systems
3.8","San Francisco, CA","Glen Allen, VA",1001 to 5000 employees,1995,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"TEKsystems, Insight Global, Accenture",1
Senior Business Data Analyst,65-120 ,65,120,92.5,4.0,"Hazelcast
4.0","San Mateo, CA","Palo Alto, CA",51 to 200 employees,2012,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),"Redis Labs, GridGain",0
BI Developer - Data Analyst,65-120 ,65,120,92.5,4.1,"LeadStack, Inc.
4.1","Foster City, CA","San Francisco, CA",51 to 200 employees,2016,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0
Biological Data Analyst - Remote,65-120 ,65,120,92.5,-1.0,Parker Institute for Cancer Immunotherapy,"San Francisco, CA","San Francisco, CA",51 to 200 employees,-1,Nonprofit Organization,Health Fundraising Organizations,Non-Profit,Unknown / Non-Applicable,-1,0
Data Systems Analyst (7199U,65-120 ,65,120,92.5,4.1,"University of California Berkeley
4.1","Berkeley, CA","Berkeley, CA",10000+ employees,1682,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),-1,0
Sr. Business and Data Analyst,46-86 ,46,86,66.0,5.0,"addastaff
5.0","San Francisco, CA","San Mateo, CA",1 to 50 employees,-1,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,0
Business Data Analyst - Senior/Director,46-86 ,46,86,66.0,4.5,"HireTalent
4.5","San Francisco, CA","New York, NY",201 to 500 employees,1997,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),-1,0
"Lead Data Analyst, BI/Visualizations",46-86 ,46,86,66.0,4.8,"Chime
4.8","San Francisco, CA","San Francisco, CA",201 to 500 employees,2013,Company - Private,Banks & Credit Unions,Finance,Unknown / Non-Applicable,-1,1
"Lead Data Analyst, BI/Visualizations",46-86 ,46,86,66.0,-1.0,Chime Bank,"San Francisco, CA",-1,-1,-1,-1,-1,-1,-1,-1,0
Epic Clarity Data Analyst,46-86 ,46,86,66.0,4.1,"APN Software Services Inc.
4.1","Oakland, CA","Newark, CA",51 to 200 employees,-1,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1,0
Senior Data Analyst,46-86 ,46,86,66.0,2.7,"The Pill Club
2.7","San Mateo, CA","San Mateo, CA",201 to 500 employees,2014,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Nurx,0
Senior Health Data Analyst,46-86 ,46,86,66.0,-1.0,One Medical,"San Francisco, CA","South Melbourne, Australia",201 to 500 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0
Business Data Analyst - Senior/Director,46-86 ,46,86,66.0,3.9,"TalentBurst, Inc.
3.9","San Francisco, CA","Natick, MA",501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),"TEKsystems, Collabera, Artech Information Systems",0
Sales Finance Data Analyst,46-86 ,46,86,66.0,3.0,"Qualys
3.0","Foster City, CA","Foster City, CA",501 to 1000 employees,1999,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"NortonLifeLock, McAfee, Verisign",0
"Senior Business Technology Analyst - MDM / Data Management (San Francisco area, CA)",46-86 ,46,86,66.0,3.8,"ZS Associates
3.8","San Francisco, CA","Evanston, IL",5001 to 10000 employees,1983,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1,0
Data Integrity Analyst,46-86 ,46,86,66.0,3.1,"I.T. Solutions, Inc.
3.1","Foster City, CA","Monmouth Junction, NJ",201 to 500 employees,-1,Other Organization,IT Services,Information Technology,Unknown / Non-Applicable,-1,0
"Business data analyst - SFO , CA",46-86 ,46,86,66.0,3.9,"Diverse Lynx
3.9","San Francisco, CA","Princeton, NJ",501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),-1,0
Business Data Analyst WITH Data Standards and Migration,46-86 ,46,86,66.0,3.9,"Diverse Lynx
3.9","San Francisco, CA","Princeton, NJ",501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),-1,0
Senior Data Analyst,46-86 ,46,86,66.0,3.2,"QuinStreet
3.2","San Mateo, CA","Foster City, CA",501 to 1000 employees,1999,Company - Public,Advertising & Marketing,Business Services,$100 to $500 million (USD),-1,0
BI Data Analyst / Business Analyst,46-86 ,46,86,66.0,4.4,"Alliance IT
4.4","San Ramon, CA","Pleasanton, CA",51 to 200 employees,2011,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),-1,0
Senior Product Data Analyst,46-86 ,46,86,66.0,3.9,"LiveCareer
3.9","San Francisco, CA","Guaynabo, PR",501 to 1000 employees,2005,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0
"Senior Business Data Analyst, Growth Strategy",46-86 ,46,86,66.0,3.5,"Square Trade
3.5","San Francisco, CA","San Francisco, CA",201 to 500 employees,1999,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),-1,0
Senior Product Data Analyst,46-86 ,46,86,66.0,3.6,"BOLD
3.6","San Francisco, CA","Guaynabo, PR",201 to 500 employees,2004,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,1
Data Analyst Junior,46-86 ,46,86,66.0,5.0,"Staffigo Technical Services, LLC
5.0","San Francisco, CA","Woodridge, IL",51 to 200 employees,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0
"Job Opportunity with Cognizant for Data Analyst at SFO ,CA (NO OPT & NO CPT)",46-86 ,46,86,66.0,4.4,"Next Level Business Services, Inc.
4.4","San Francisco, CA","Alpharetta, GA",5001 to 10000 employees,2007,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),-1,0
Senior Data Analyst,46-86 ,46,86,66.0,4.4,"The Armada Group
4.4","San Francisco, CA","Santa Cruz, CA",51 to 200 employees,1995,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,"TEKsystems, Akraya, Intelliswift",0
Sr Data Analyst,46-86 ,46,86,66.0,4.9,"GoAhead Solutions
4.9","San Francisco, CA","South San Francisco, CA",1 to 50 employees,2001,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),-1,0
Senior Business and Data Analyst,46-86 ,46,86,66.0,5.0,"addastaff
5.0","San Francisco, CA","San Mateo, CA",1 to 50 employees,-1,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,0
Data Analyst - Int,47-74 ,47,74,60.5,4.3,"Abacus Service Corporation
4.3","Oakland, CA","Southfield, MI",501 to 1000 employees,2004,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,0
Senior Financial Systems Analyst / Business Intelligence Data Modeler,47-74 ,47,74,60.5,3.8,"Franklin Templeton Investments
3.8","San Mateo, CA","San Mateo, CA",5001 to 10000 employees,1947,Company - Public,Investment Banking & Asset Management,Finance,$5 to $10 billion (USD),"Fidelity Investments, Vanguard",0
Enrollment & Student Services Data & Systems Operations Analyst,47-74 ,47,74,60.5,3.9,"Sutter Health System
3.9","Oakland, CA","Sacramento, CA",10000+ employees,1981,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),"Kaiser Permanente, UC Davis Health, Dignity Health",0
"Lead Data Analyst, Product",47-74 ,47,74,60.5,4.8,"Chime
4.8","San Francisco, CA","San Francisco, CA",201 to 500 employees,2013,Company - Private,Banks & Credit Unions,Finance,Unknown / Non-Applicable,-1,1
Biological Data Analyst,47-74 ,47,74,60.5,-1.0,Parker Institute for Cancer Immunotherapy,"San Francisco, CA","San Francisco, CA",51 to 200 employees,-1,Nonprofit Organization,Health Fundraising Organizations,Non-Profit,Unknown / Non-Applicable,-1,0
BI Data Analyst - Tibco & Spotfire,47-74 ,47,74,60.5,3.4,"Incedo Inc
3.4","South San Francisco, CA","Iselin, NJ",1001 to 5000 employees,2012,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"Mu Sigma, ZS Associates, Fractal",0
Data Analyst - Life Sciences,47-74 ,47,74,60.5,3.1,"I.T. Solutions, Inc.
3.1","Foster City, CA","Monmouth Junction, NJ",201 to 500 employees,-1,Other Organization,IT Services,Information Technology,Unknown / Non-Applicable,-1,0
Sr. Data Analyst( Healthcare),47-74 ,47,74,60.5,4.6,"Ascent
4.6","Alameda, CA","Concord, CA",1001 to 5000 employees,2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),-1,0
Senior Data Analyst - Health Care Innovation,47-74 ,47,74,60.5,3.4,"Impaq International, Llc
3.4","Oakland, CA","Columbia, MD",201 to 500 employees,2001,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0
Technical Business Analyst with SQL Data Specialist,47-74 ,47,74,60.5,3.0,"Central Business Solutions, Inc
3.0","Walnut Creek, CA","Fremont, CA",51 to 200 employees,-1,Company - Private,Consulting,Business Services,$5 to $10 million (USD),-1,0
Lead Data Engineer (Capital Markets Business Analyst 2),47-74 ,47,74,60.5,3.6,"Wells Fargo
3.6","San Francisco, CA","San Francisco, CA",10000+ employees,1852,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),-1,0
Data and Policy Analyst - Writer/Coordinator,47-74 ,47,74,60.5,3.2,"Acumen
3.2","Burlingame, CA","Burlingame, CA",201 to 500 employees,1996,Company - Private,Federal Agencies,Government,$10 to $25 million (USD),Acumen,0
Master Data Management (MDM) - Business Systems Analyst,47-74 ,47,74,60.5,3.4,"Saama Technologies Inc
3.4","South San Francisco, CA","Campbell, CA",501 to 1000 employees,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",0
"Sr. BI Data Analyst (with Spotfire Exp & Bio/Pharma/Clinical Industry)-South San Francisco, California (W2)",47-74 ,47,74,60.5,3.8,"Epikso
3.8","South San Francisco, CA","Pleasant Hill, CA",51 to 200 employees,2015,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,-1,0
Senior Business Technology Analyst - MDM / Data Management,47-74 ,47,74,60.5,3.0,"ZS Associates, Inc.
3.0","San Francisco, CA","Evanston, IL",5001 to 10000 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0
Senior SAS Data Analyst,47-74 ,47,74,60.5,4.6,"The Ascent Services Group
4.6","San Ramon, CA","Concord, CA",1001 to 5000 employees,2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),-1,0
Lead Data Analyst,47-74 ,47,74,60.5,3.0,"The Accuro Group
3.0","San Francisco, CA","Raleigh, NC",201 to 500 employees,2003,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,0
Cybersecurity Analyst (Payment Card Industry Data Security Standards (PCI-DSS)),47-74 ,47,74,60.5,3.7,"City and County of San Francisco
3.7","San Francisco, CA","San Francisco, CA",5001 to 10000 employees,-1,Government,Federal Agencies,Government,Unknown / Non-Applicable,-1,0
Business Analyst with Data Loss Prevention (DLP) Concepts,47-74 ,47,74,60.5,3.8,"Epikso Inc
3.8","Foster City, CA","Pleasant Hill, CA",51 to 200 employees,2015,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,-1,0
"Sr. Analyst, Financial Data and Reporting",47-74 ,47,74,60.5,3.6,"Central Garden & Pet Company
3.6","Walnut Creek, CA","Walnut Creek, CA",1001 to 5000 employees,1980,Company - Public,Consumer Products Manufacturing,Manufacturing,$2 to $5 billion (USD),"Spectrum Brands, Scotts Miracle-Gro, Newell Brands",0
"Lead Data Analyst, Product",47-74 ,47,74,60.5,-1.0,Chime Bank,"San Francisco, CA",-1,-1,-1,-1,-1,-1,-1,-1,0
Business Analyst II (Scientific Business Analyst PreClinical Data),47-74 ,47,74,60.5,4.6,"Ascent
4.6","South San Francisco, CA","Concord, CA",1001 to 5000 employees,2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),-1,0
Sr. Process Analyst - Data Privacy Project,47-74 ,47,74,60.5,4.6,"The Ascent Services Group
4.6","San Rafael, CA","Concord, CA",1001 to 5000 employees,2000,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),-1,0
Data Analyst-IT II,47-74 ,47,74,60.5,4.1,"APN Software Services Inc.
4.1","Redwood City, CA","Newark, CA",51 to 200 employees,-1,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1,0
Senior Financial Systems Analyst / Business Intelligence Data Modeler,47-74 ,47,74,60.5,-1.0,Franklin Resources,"San Mateo, CA","Worthington, OH",1 to 50 employees,-1,Nonprofit Organization,-1,-1,Unknown / Non-Applicable,-1,0
Sr. Data Analysts (Banking Domain),47-74 ,47,74,60.5,5.0,"Concept Software & Services Inc
5.0","San Francisco, CA","Alpharetta, GA",1 to 50 employees,1998,Company - Private,Consulting,Business Services,$1 to $5 million (USD),-1,0
Data Analyst,34-61 ,34,61,47.5,3.2,"Allied Solutions
3.2","Carmel, IN","Carmel, IN",1001 to 5000 employees,2001,Subsidiary or Business Segment,Insurance Agencies & Brokerages,Insurance,$100 to $500 million (USD),"CUNA Mutual, SWBC, Overby-Seawell",0
Healthcare Data Analyst,34-61 ,34,61,47.5,3.3,"Navient
3.3","Indianapolis, IN","Wilmington, DE",5001 to 10000 employees,2014,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),-1,0
Data Analyst,34-61 ,34,61,47.5,3.5,"Briljent
3.5","Indianapolis, IN","Fort Wayne, IN",51 to 200 employees,1998,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,0
"Data Analyst, Predictive Analytics",34-61 ,34,61,47.5,4.2,"Upper Hand
4.2","Indianapolis, IN","Indianapolis, IN",1 to 50 employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),-1,0
Healthcare Data Analyst,34-61 ,34,61,47.5,2.8,"Vespa Group LLC
2.8","Indianapolis, IN","Santa Clara, CA",1 to 50 employees,-1,Company - Private,Casual Restaurants,"Restaurants, Bars & Food Services",Less than $1 million (USD),-1,0
Data Analyst,34-61 ,34,61,47.5,3.8,"Lilt
3.8","Indianapolis, IN","San Francisco, CA",51 to 200 employees,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0
Data Analyst,34-61 ,34,61,47.5,2.8,"BCforward
2.8","Indianapolis, IN","Indianapolis, IN",1001 to 5000 employees,1998,Company - Private,IT Services,Information Technology,Less than $1 million (USD),-1,0
Junior Data Analyst,34-61 ,34,61,47.5,5.0,"Staffigo Technical Services, LLC
5.0","Indianapolis, IN","Woodridge, IL",51 to 200 employees,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0
COVID-19 Data Analyst,34-61 ,34,61,47.5,3.6,"Alpha Rae Personnel, Inc.
3.6","Indianapolis, IN","Fort Wayne, IN",1001 to 5000 employees,-1,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),-1,0
Business Data Analyst,34-61 ,34,61,47.5,3.6,"The Fountain Group
3.6","Indianapolis, IN","Tampa, FL",1001 to 5000 employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),"Apex Systems, Kforce, Robert Half",0
Junior Data Analyst Python,34-61 ,34,61,47.5,4.2,"Gallega Software Solutions Inc
4.2","Indianapolis, IN","Alpharetta, GA",1 to 50 employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1,0
IT Data Analyst (Power BI),34-61 ,34,61,47.5,4.6,"Swoon
4.6","Indianapolis, IN","Chicago, IL",201 to 500 employees,2010,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),-1,0
Data Analyst,34-61 ,34,61,47.5,5.0,"Staffigo Technical Services, LLC
5.0","Indianapolis, IN","Woodridge, IL",51 to 200 employees,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0
