work_year,job_title,job_category,salary_currency,salary_local,salary_in_usd,employee_residence,experience_level,employment_type,remote_ratio,company_location,company_country,company_size,data_source,work_setting_standardized
2024,Software Engineer,,USD,160000.0,160000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Software Engineer,,USD,192000.0,192000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Software Engineer,,USD,160000.0,160000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Software Engineer,,USD,220000.0,220000.0,CA,Senior,Full-time,100.0,CA,Canada,Medium,Global AI/ML Salaries,Remote
2024,Software Engineer,,USD,170000.0,170000.0,CA,Senior,Full-time,100.0,CA,Canada,Medium,Global AI/ML Salaries,Remote
2024,Software Engineer,,USD,500000.0,500000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Software Engineer,,USD,100000.0,100000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Associate,,USD,160000.0,160000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Associate,,USD,120000.0,120000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,205000.0,205000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,136800.0,136800.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,358000.0,358000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,210000.0,210000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,312200.0,312200.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,175800.0,175800.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Operations Analyst,,USD,90000.0,90000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Operations Analyst,,USD,63000.0,63000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Operations Engineer,,USD,248400.0,248400.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Operations Engineer,,USD,140600.0,140600.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Scientist,,USD,410000.0,410000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Scientist,,USD,224000.0,224000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,194750.0,194750.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,129960.0,129960.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Software Engineer,,USD,280000.0,280000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Software Engineer,,USD,187040.0,187040.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence Developer,,USD,107000.0,107000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence Developer,,USD,66000.0,66000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Software Engineer,,USD,355000.0,355000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Software Engineer,,USD,194000.0,194000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Software Engineer,,USD,250000.0,250000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Software Engineer,,USD,145000.0,145000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,DevOps Engineer,,USD,119000.0,119000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,DevOps Engineer,,USD,85000.0,85000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Machine Learning Engineer,,USD,389500.0,389500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,212800.0,212800.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,177000.0,177000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,112000.0,112000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,389500.0,389500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,212800.0,212800.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,340100.0,340100.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,199500.0,199500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,194750.0,194750.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,129200.0,129200.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,280000.0,280000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,187040.0,187040.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,389500.0,389500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,212800.0,212800.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,194750.0,194750.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,129200.0,129200.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,320000.0,320000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,163400.0,163400.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,266000.0,266000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,175750.0,175750.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,358000.0,358000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,210000.0,210000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,205000.0,205000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,136800.0,136800.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,355000.0,355000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,194000.0,194000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,177000.0,177000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,116000.0,116000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Software Engineer,,USD,250000.0,250000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Software Engineer,,USD,145000.0,145000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,139650.0,139650.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,106590.0,106590.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,358000.0,358000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,210000.0,210000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,289000.0,289000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,158080.0,158080.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,177000.0,177000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,116000.0,116000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,205000.0,205000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,112200.0,112200.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,139650.0,139650.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,104500.0,104500.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,410000.0,410000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,224000.0,224000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,337250.0,337250.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,184300.0,184300.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,168150.0,168150.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,119000.0,119000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,221760.0,221760.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,126000.0,126000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,355000.0,355000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,194000.0,194000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,177000.0,177000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,116000.0,116000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,221760.0,221760.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,126000.0,126000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,266000.0,266000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,177688.0,177688.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,205000.0,205000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,112200.0,112200.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,139650.0,139650.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,106590.0,106590.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,280000.0,280000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,136800.0,136800.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,194750.0,194750.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,129200.0,129200.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,205000.0,205000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,136800.0,136800.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,237500.0,237500.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,137750.0,137750.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,139650.0,139650.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,106590.0,106590.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,410000.0,410000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,224000.0,224000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,205000.0,205000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,136800.0,136800.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,194750.0,194750.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,129200.0,129200.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,194750.0,194750.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,129960.0,129960.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,337280.0,337280.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,172000.0,172000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,139650.0,139650.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,106590.0,106590.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,337250.0,337250.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,184300.0,184300.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,250000.0,250000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,112000.0,112000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,205000.0,205000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,112200.0,112200.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,237500.0,237500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,137750.0,137750.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,237500.0,237500.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,137750.0,137750.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,280000.0,280000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,187040.0,187040.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,355000.0,355000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,194000.0,194000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,340100.0,340100.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,199500.0,199500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,237500.0,237500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,137750.0,137750.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
